Group,Family,taxon.name,OregonFlora
Dicotyledons,Fabaceae,Lupinus polyphyllus var. saxosus,native
Dicotyledons,Fabaceae,Lupinus pusillus,native
Dicotyledons,Fabaceae,Lupinus pusillus var. intermontanus,native
Dicotyledons,Fabaceae,Lupinus rivularis,native
Dicotyledons,Fabaceae,Lupinus sabineanus,native
Dicotyledons,Fabaceae,Lupinus sericeus,native
Dicotyledons,Fabaceae,Lupinus sulphureus,native
Dicotyledons,Fabaceae,Lupinus sulphureus ssp. subsaccatus,native
Dicotyledons,Fabaceae,Lupinus sulphureus ssp. sulphureus,native
Dicotyledons,Fabaceae,Lupinus tracyi,native
Dicotyledons,Fabaceae,Lupinus uncialis,native
Dicotyledons,Fabaceae,Medicago arabica,"exotic, naturalized"
Dicotyledons,Fabaceae,Medicago falcata,"exotic, not naturalized"
Dicotyledons,Fabaceae,Medicago lupulina,"exotic, naturalized"
Dicotyledons,Fabaceae,Medicago minima,"exotic, naturalized"
Dicotyledons,Fabaceae,Medicago polymorpha,"exotic, naturalized"
Dicotyledons,Fabaceae,Medicago praecox,"exotic, naturalized"
Dicotyledons,Fabaceae,Medicago sativa,"exotic, naturalized"
Dicotyledons,Fabaceae,Medicago turbinata,"exotic, not naturalized"
Dicotyledons,Fabaceae,Melilotus albus,"exotic, naturalized"
Dicotyledons,Fabaceae,Melilotus indicus,"exotic, naturalized"
Dicotyledons,Fabaceae,Melilotus officinalis,"exotic, naturalized"
Dicotyledons,Fabaceae,Onobrychis viciifolia,"exotic, naturalized"
Dicotyledons,Fabaceae,Ononis spinosa,"exotic, not naturalized"
Dicotyledons,Fabaceae,Ononis spinosa ssp. maritima,"exotic, not naturalized"
Dicotyledons,Fabaceae,Ornithopus compressus,"exotic, naturalized"
Dicotyledons,Fabaceae,Ornithopus perpusillus,"exotic, naturalized"
Dicotyledons,Fabaceae,Oxytropis borealis,native
Dicotyledons,Fabaceae,Oxytropis borealis var. viscida,native
Dicotyledons,Fabaceae,Oxytropis campestris,native
Dicotyledons,Fabaceae,Oxytropis campestris var. cusickii,native
Dicotyledons,Fabaceae,Oxytropis deflexa,native
Dicotyledons,Fabaceae,Oxytropis deflexa var. sericea,native
Dicotyledons,Fabaceae,Oxytropis sericea,native
Dicotyledons,Fabaceae,Oxytropis sericea var. sericea,native
Dicotyledons,Fabaceae,Pisum sativum,"exotic, naturalized"
Dicotyledons,Fabaceae,Pisum sativum var. arvense,"exotic, not naturalized"
Dicotyledons,Fabaceae,Psorothamnus polydenius,native
Dicotyledons,Fabaceae,Robinia hispida,"exotic, naturalized"
Dicotyledons,Fabaceae,Robinia pseudoacacia,"exotic, naturalized"
Dicotyledons,Fabaceae,Rupertia physodes,native
Dicotyledons,Fabaceae,Securigera varia,"exotic, naturalized"
Dicotyledons,Fabaceae,Sophora leachiana,native
Dicotyledons,Fabaceae,Spartium junceum,"exotic, naturalized"
Dicotyledons,Fabaceae,Sphaerophysa salsula,"exotic, naturalized"
Dicotyledons,Fabaceae,Thermopsis gracilis,native
Dicotyledons,Fabaceae,Thermopsis montana,native
Dicotyledons,Fabaceae,Thermopsis montana var. montana,native
Dicotyledons,Fabaceae,Thermopsis montana var. ovata,native
Dicotyledons,Fabaceae,Thermopsis robusta,native
Dicotyledons,Fabaceae,Trifolium albopurpureum,native
Dicotyledons,Fabaceae,Trifolium angustifolium,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium appendiculatum,native
Dicotyledons,Fabaceae,Trifolium arvense,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium aureum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium barbigerum,native
Dicotyledons,Fabaceae,Trifolium beckwithii,native
Dicotyledons,Fabaceae,Trifolium bifidum,native
Dicotyledons,Fabaceae,Trifolium bifidum var. decipiens,native
Dicotyledons,Fabaceae,Trifolium breweri,native
Dicotyledons,Fabaceae,Trifolium campestre,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium cernuum,"exotic, not naturalized"
Dicotyledons,Fabaceae,Trifolium ciliolatum,native
Dicotyledons,Fabaceae,Trifolium cyathiferum,native
Dicotyledons,Fabaceae,Trifolium depauperatum,native
Dicotyledons,Fabaceae,Trifolium depauperatum var. depauperatum,native
Dicotyledons,Fabaceae,Trifolium dichotomum,native
Dicotyledons,Fabaceae,Trifolium douglasii,native
Dicotyledons,Fabaceae,Trifolium dubium,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium echinatum,"exotic, not naturalized"
Dicotyledons,Fabaceae,Trifolium eriocephalum,native
Dicotyledons,Fabaceae,Trifolium eriocephalum ssp. arcuatum,native
Dicotyledons,Fabaceae,Trifolium eriocephalum ssp. cascadense,native
Dicotyledons,Fabaceae,Trifolium eriocephalum ssp. cusickii,native
Dicotyledons,Fabaceae,Trifolium eriocephalum ssp. eriocephalum,native
Dicotyledons,Fabaceae,Trifolium eriocephalum ssp. martinii,native
Dicotyledons,Fabaceae,Trifolium fragiferum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium fucatum,native
Dicotyledons,Fabaceae,Trifolium glomeratum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium gymnocarpon,native
Dicotyledons,Fabaceae,Trifolium hirtum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium howellii,native
Dicotyledons,Fabaceae,Trifolium hybridum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium incarnatum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium latifolium,native
Dicotyledons,Fabaceae,Trifolium leibergii,native
Dicotyledons,Fabaceae,Trifolium longipes,native
Dicotyledons,Fabaceae,Trifolium longipes ssp. caurinum,native
Dicotyledons,Fabaceae,Trifolium longipes ssp. elmeri,native
Dicotyledons,Fabaceae,Trifolium longipes ssp. hansenii,native
Dicotyledons,Fabaceae,Trifolium longipes ssp. longipes,native
Dicotyledons,Fabaceae,Trifolium longipes ssp. multipedunculatum,native
Dicotyledons,Fabaceae,Trifolium longipes ssp. oreganum,native
Dicotyledons,Fabaceae,Trifolium longipes ssp. reflexum,native
Dicotyledons,Fabaceae,Trifolium macraei,native
Dicotyledons,Fabaceae,Trifolium macrocephalum,native
Dicotyledons,Fabaceae,Trifolium microcephalum,native
Dicotyledons,Fabaceae,Trifolium microdon,native
Dicotyledons,Fabaceae,Trifolium obtusiflorum,native
Dicotyledons,Fabaceae,Trifolium oliganthum,native
Dicotyledons,Fabaceae,Trifolium owyheense,native
Dicotyledons,Fabaceae,Trifolium plumosum,native
Dicotyledons,Fabaceae,Trifolium plumosum ssp. plumosum,native
Dicotyledons,Fabaceae,Trifolium pratense,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium productum,native
Dicotyledons,Fabaceae,Trifolium repens,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium resupinatum,"exotic, not naturalized"
Dicotyledons,Fabaceae,Trifolium retusum,"exotic, not naturalized"
Dicotyledons,Fabaceae,Trifolium siskiyouense,native
Dicotyledons,Fabaceae,Trifolium striatum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium subterraneum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium suffocatum,"exotic, not naturalized"
Dicotyledons,Fabaceae,Trifolium tomentosum,"exotic, not naturalized"
Dicotyledons,Fabaceae,Trifolium variegatum,native
Dicotyledons,Fabaceae,Trifolium vesiculosum,"exotic, naturalized"
Dicotyledons,Fabaceae,Trifolium willdenovii,native
Dicotyledons,Fabaceae,Trifolium wormskioldii,native
Dicotyledons,Fabaceae,Ulex europaeus,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia americana,native
Dicotyledons,Fabaceae,Vicia cracca,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia faba,"exotic, not naturalized"
Dicotyledons,Fabaceae,Vicia hassei,native
Dicotyledons,Fabaceae,Vicia hirsuta,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia lathyroides,"exotic, not naturalized"
Dicotyledons,Fabaceae,Vicia lutea,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia nigricans,native
Dicotyledons,Fabaceae,Vicia nigricans var. gigantea,native
Dicotyledons,Fabaceae,Vicia pannonica,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia sativa,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia sativa var. angustifolia,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia sativa var. sativa,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia tetrasperma,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia villosa,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia villosa var. glabrescens,"exotic, naturalized"
Dicotyledons,Fabaceae,Vicia villosa var. villosa,"exotic, naturalized"
Dicotyledons,Fagaceae,Chrysolepis chrysophylla,native
Dicotyledons,Fagaceae,Chrysolepis chrysophylla var. chrysophylla,native
Dicotyledons,Fagaceae,Chrysolepis chrysophylla var. minor,native
Dicotyledons,Fagaceae,Chrysolepis sempervirens,native
Dicotyledons,Fagaceae,Notholithocarpus densiflorus,native
Dicotyledons,Fagaceae,Notholithocarpus densiflorus var. densiflorus,native
Dicotyledons,Fagaceae,Notholithocarpus densiflorus var. echinoides,native
Dicotyledons,Fagaceae,Quercus _ morehus,native
Dicotyledons,Fagaceae,Quercus chrysolepis,native
Dicotyledons,Fagaceae,Quercus garryana,native
Dicotyledons,Fagaceae,Quercus garryana var. breweri,native
Dicotyledons,Fagaceae,Quercus garryana var. garryana,native
Dicotyledons,Fagaceae,Quercus garryana var. semota,native
Dicotyledons,Fagaceae,Quercus kelloggii,native
Dicotyledons,Fagaceae,Quercus palustris,"exotic, not naturalized"
Dicotyledons,Fagaceae,Quercus robur,"exotic, not naturalized"
Dicotyledons,Fagaceae,Quercus rubra,"exotic, not naturalized"
Dicotyledons,Fagaceae,Quercus sadleriana,native
Dicotyledons,Fagaceae,Quercus vacciniifolia,native
Dicotyledons,Frankeniaceae,Frankenia pulverulenta,"exotic, not naturalized"
Dicotyledons,Garryaceae,Garrya buxifolia,native
Dicotyledons,Garryaceae,Garrya elliptica,native
Dicotyledons,Garryaceae,Garrya fremontii,native
Dicotyledons,Gentianaceae,Centaurium erythraea,"exotic, naturalized"
Dicotyledons,Gentianaceae,Centaurium tenuiflorum,"exotic, naturalized"
Dicotyledons,Gentianaceae,Cicendia quadrangularis,native
Dicotyledons,Gentianaceae,Comastoma tenellum,native
Dicotyledons,Gentianaceae,Erythraea minima,"exotic, not naturalized"
Dicotyledons,Gentianaceae,Frasera albicaulis,native
Dicotyledons,Gentianaceae,Frasera albicaulis var. albicaulis,native
Dicotyledons,Gentianaceae,Frasera albicaulis var. cusickii,native
Dicotyledons,Gentianaceae,Frasera albicaulis var. idahoensis,native
Dicotyledons,Gentianaceae,Frasera albicaulis var. modocensis,native
Dicotyledons,Gentianaceae,Frasera albicaulis var. nitida,native
Dicotyledons,Gentianaceae,Frasera speciosa,native
Dicotyledons,Gentianaceae,Frasera speciosa var. speciosa,native
Dicotyledons,Gentianaceae,Frasera umpquaensis,native
Dicotyledons,Gentianaceae,Gentiana affinis,native
Dicotyledons,Gentianaceae,Gentiana affinis var. affinis,native
Dicotyledons,Gentianaceae,Gentiana affinis var. ovata,native
Dicotyledons,Gentianaceae,Gentiana calycosa,native
Dicotyledons,Gentianaceae,Gentiana newberryi,native
Dicotyledons,Gentianaceae,Gentiana newberryi var. newberryi,native
Dicotyledons,Gentianaceae,Gentiana plurisetosa,native
Dicotyledons,Gentianaceae,Gentiana prostrata,native
Dicotyledons,Gentianaceae,Gentiana prostrata var. prostrata,native
Dicotyledons,Gentianaceae,Gentiana sceptrum,native
Dicotyledons,Gentianaceae,Gentiana setigera,native
Dicotyledons,Gentianaceae,Gentianella amarella,native
Dicotyledons,Gentianaceae,Gentianella amarella ssp. acuta,native
Dicotyledons,Gentianaceae,Gentianopsis simplex,native
Dicotyledons,Gentianaceae,Swertia perennis,native
Dicotyledons,Gentianaceae,Zeltnera exaltata,native
Dicotyledons,Gentianaceae,Zeltnera muehlenbergii,native
Dicotyledons,Geraniaceae,California macrophylla,native
Dicotyledons,Geraniaceae,Erodium botrys,"exotic, naturalized"
Dicotyledons,Geraniaceae,Erodium brachycarpum,"exotic, naturalized"
Dicotyledons,Geraniaceae,Erodium cicutarium,"exotic, naturalized"
Dicotyledons,Geraniaceae,Erodium moschatum,"exotic, naturalized"
Dicotyledons,Geraniaceae,Geranium bicknellii,native
Dicotyledons,Geraniaceae,Geranium carolinianum,native
Dicotyledons,Geraniaceae,Geranium columbinum,"exotic, naturalized"
Dicotyledons,Geraniaceae,Geranium core-core,"exotic, not naturalized"
Dicotyledons,Geraniaceae,Geranium dissectum,"exotic, naturalized"
Dicotyledons,Geraniaceae,Geranium lucidum,"exotic, naturalized"
Dicotyledons,Geraniaceae,Geranium molle,"exotic, naturalized"
Dicotyledons,Geraniaceae,Geranium oreganum,native
Dicotyledons,Geraniaceae,Geranium purpureum,"exotic, not naturalized"
Dicotyledons,Geraniaceae,Geranium pusillum,"exotic, naturalized"
Dicotyledons,Geraniaceae,Geranium richardsonii,native
Dicotyledons,Geraniaceae,Geranium robertianum,"exotic, naturalized"
Dicotyledons,Geraniaceae,Geranium viscosissimum,native
Dicotyledons,Grossulariaceae,Ribes acerifolium,native
Dicotyledons,Grossulariaceae,Ribes aureum,native
Dicotyledons,Grossulariaceae,Ribes aureum var. aureum,native
Dicotyledons,Grossulariaceae,Ribes binominatum,native
Dicotyledons,Grossulariaceae,Ribes bracteosum,native
Dicotyledons,Grossulariaceae,Ribes cereum,native
Dicotyledons,Grossulariaceae,Ribes cereum var. cereum,native
Dicotyledons,Grossulariaceae,Ribes cereum var. colubrinum,native
Dicotyledons,Grossulariaceae,Ribes divaricatum,native
Dicotyledons,Grossulariaceae,Ribes divaricatum var. divaricatum,native
Dicotyledons,Grossulariaceae,Ribes divaricatum var. pubiflorum,native
Dicotyledons,Grossulariaceae,Ribes erythrocarpum,native
Dicotyledons,Grossulariaceae,Ribes hudsonianum,native
Dicotyledons,Grossulariaceae,Ribes inerme,native
Dicotyledons,Grossulariaceae,Ribes inerme var. inerme,native
Dicotyledons,Grossulariaceae,Ribes inerme var. klamathense,native
Dicotyledons,Grossulariaceae,Ribes lacustre,native
Dicotyledons,Grossulariaceae,Ribes laxiflorum,native
Dicotyledons,Grossulariaceae,Ribes lobbii,native
Dicotyledons,Grossulariaceae,Ribes marshallii,native
Dicotyledons,Grossulariaceae,Ribes menziesii,native
Dicotyledons,Grossulariaceae,Ribes montigenum,native
Dicotyledons,Grossulariaceae,Ribes niveum,native
Dicotyledons,Grossulariaceae,Ribes oxyacanthoides,native
Dicotyledons,Grossulariaceae,Ribes oxyacanthoides var. cognatum,native
Dicotyledons,Grossulariaceae,Ribes oxyacanthoides var. irriguum,native
Dicotyledons,Grossulariaceae,Ribes roezlii,native
Dicotyledons,Grossulariaceae,Ribes roezlii var. cruentum,native
Dicotyledons,Grossulariaceae,Ribes rubrum,"exotic, not naturalized"
Dicotyledons,Grossulariaceae,Ribes sanguineum,native
Dicotyledons,Grossulariaceae,Ribes sanguineum var. glutinosum,native
Dicotyledons,Grossulariaceae,Ribes sanguineum var. sanguineum,native
Dicotyledons,Grossulariaceae,Ribes triste,native
Dicotyledons,Grossulariaceae,Ribes velutinum,native
Dicotyledons,Grossulariaceae,Ribes viscosissimum,native
Dicotyledons,Grossulariaceae,Ribes watsonianum,native
Dicotyledons,Grossulariaceae,Ribes wolfii,native
Dicotyledons,Gunneraceae,Gunnera tinctoria,"exotic, not naturalized"
Dicotyledons,Haloragaceae,Myriophyllum aquaticum,"exotic, naturalized"
Dicotyledons,Haloragaceae,Myriophyllum hippuroides,native
Dicotyledons,Haloragaceae,Myriophyllum pinnatum,"exotic, not naturalized"
Dicotyledons,Haloragaceae,Myriophyllum quitense,"exotic, naturalized"
Dicotyledons,Haloragaceae,Myriophyllum sibiricum,native
Dicotyledons,Haloragaceae,Myriophyllum spicatum,"exotic, naturalized"
Dicotyledons,Haloragaceae,Myriophyllum ussuriense,native
Dicotyledons,Haloragaceae,Myriophyllum verticillatum,native
Dicotyledons,Heliotropiaceae,Heliotropium curassavicum,native
Dicotyledons,Heliotropiaceae,Heliotropium curassavicum var. obovatum,native
Dicotyledons,Heliotropiaceae,Heliotropium curassavicum var. oculatum,native
Dicotyledons,Heliotropiaceae,Heliotropium europaeum,"exotic, not naturalized"
Dicotyledons,Heliotropiaceae,Tournefortia sibirica,"exotic, not naturalized"
Dicotyledons,Hydrangeaceae,Hydrangea macrophylla,"exotic, not naturalized"
Dicotyledons,Hydrangeaceae,Philadelphus lewisii,native
Dicotyledons,Hydrangeaceae,Whipplea modesta,native
Dicotyledons,Hydrophyllaceae,Emmenanthe penduliflora,uncertain
Dicotyledons,Hydrophyllaceae,Emmenanthe penduliflora var. penduliflora,uncertain
Dicotyledons,Hydrophyllaceae,Hesperochiron nanus,native
Dicotyledons,Hydrophyllaceae,Hesperochiron pumilus,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum capitatum,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum capitatum var. alpinum,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum capitatum var. capitatum,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum capitatum var. thompsonii,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum fendleri,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum fendleri var. albifrons,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum fendleri var. fendleri,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum occidentale,native
Dicotyledons,Hydrophyllaceae,Hydrophyllum tenuipes,native
Dicotyledons,Hydrophyllaceae,Nemophila breviflora,native
Dicotyledons,Hydrophyllaceae,Nemophila heterophylla,native
Dicotyledons,Hydrophyllaceae,Nemophila kirtleyi,native
Dicotyledons,Hydrophyllaceae,Nemophila maculata,"exotic, not naturalized"
Dicotyledons,Hydrophyllaceae,Nemophila menziesii,native
Dicotyledons,Hydrophyllaceae,Nemophila menziesii var. atomaria,native
Dicotyledons,Hydrophyllaceae,Nemophila parviflora,native
Dicotyledons,Hydrophyllaceae,Nemophila parviflora var. austiniae,native
Dicotyledons,Hydrophyllaceae,Nemophila parviflora var. parviflora,native
Dicotyledons,Hydrophyllaceae,Nemophila pedunculata,native
Dicotyledons,Hydrophyllaceae,Phacelia adenophora,native
Dicotyledons,Hydrophyllaceae,Phacelia argentea,native
Dicotyledons,Hydrophyllaceae,Phacelia bicolor,native
Dicotyledons,Hydrophyllaceae,Phacelia bicolor var. bicolor,native
Dicotyledons,Hydrophyllaceae,Phacelia bicolor var. leibergii,native
Dicotyledons,Hydrophyllaceae,Phacelia bolanderi,native
Dicotyledons,Hydrophyllaceae,Phacelia capitata,native
Dicotyledons,Hydrophyllaceae,Phacelia ciliata,"exotic, not naturalized"
Dicotyledons,Hydrophyllaceae,Phacelia corymbosa,native
Dicotyledons,Hydrophyllaceae,Phacelia egena,native
Dicotyledons,Hydrophyllaceae,Phacelia glandulifera,native
Dicotyledons,Hydrophyllaceae,Phacelia gymnoclada,native
Dicotyledons,Hydrophyllaceae,Phacelia hastata,native
Dicotyledons,Hydrophyllaceae,Phacelia hastata var. alpina,native
Dicotyledons,Hydrophyllaceae,Phacelia hastata var. compacta,native
Dicotyledons,Hydrophyllaceae,Phacelia hastata var. hastata,native
Dicotyledons,Hydrophyllaceae,Phacelia heterophylla,native
Dicotyledons,Hydrophyllaceae,Phacelia heterophylla var. virgata,native
Dicotyledons,Hydrophyllaceae,Phacelia humilis,native
Dicotyledons,Hydrophyllaceae,Phacelia humilis var. humilis,native
Dicotyledons,Hydrophyllaceae,Phacelia hydrophylloides,native
Dicotyledons,Hydrophyllaceae,Phacelia inundata,native
Dicotyledons,Hydrophyllaceae,Phacelia leonis,native
Dicotyledons,Hydrophyllaceae,Phacelia linearis,native
Dicotyledons,Hydrophyllaceae,Phacelia lutea,native
Dicotyledons,Hydrophyllaceae,Phacelia lutea var. calva,native
Dicotyledons,Hydrophyllaceae,Phacelia lutea var. lutea,native
Dicotyledons,Hydrophyllaceae,Phacelia malvifolia,native
Dicotyledons,Hydrophyllaceae,Phacelia minutissima,native
Dicotyledons,Hydrophyllaceae,Phacelia mutabilis,native
Dicotyledons,Hydrophyllaceae,Phacelia nemoralis,native
Dicotyledons,Hydrophyllaceae,Phacelia nemoralis var. oregonensis,native
Dicotyledons,Hydrophyllaceae,Phacelia peckii,native
Dicotyledons,Hydrophyllaceae,Phacelia procera,native
Dicotyledons,Hydrophyllaceae,Phacelia ramosissima,native
Dicotyledons,Hydrophyllaceae,Phacelia ramosissima var. eremophila,native
Dicotyledons,Hydrophyllaceae,Phacelia ramosissima var. ramosissima,native
Dicotyledons,Hydrophyllaceae,Phacelia ramosissima var. subglabra,native
Dicotyledons,Hydrophyllaceae,Phacelia rattanii,native
Dicotyledons,Hydrophyllaceae,Phacelia scopulina,native
Dicotyledons,Hydrophyllaceae,Phacelia scopulina var. scopulina,native
Dicotyledons,Hydrophyllaceae,Phacelia sericea,native
Dicotyledons,Hydrophyllaceae,Phacelia sericea var. ciliosa,native
Dicotyledons,Hydrophyllaceae,Phacelia tanacetifolia,"exotic, not naturalized"
Dicotyledons,Hydrophyllaceae,Phacelia tetramera,native
Dicotyledons,Hydrophyllaceae,Phacelia thermalis,native
