"","Group","Family","taxon.rank","taxon.id","taxon.name","establishment","endemic","OregonFlora"
"3502","Monocotyledons","Cyperaceae","species",160034,"Carex nardina","native","","native"
"3503","Monocotyledons","Cyperaceae","species",160096,"Carex saxatilis","native","","native"
"3504","Monocotyledons","Cyperaceae","species",160120,"Carex sychnocephala","native","","native"
"3505","Dicotyledons","Ceratophyllaceae","species",160354,"Ceratophyllum echinatum","native","","native"
"3506","","","species",161082,"Crataegus rivularis","native","",""
"3507","","","species",161280,"Cuscuta pentagona","native","",""
"3508","","","species",161431,"Cyperus diandrus","native","",""
"3509","Dicotyledons","Lamiaceae","species",162080,"Dracocephalum parviflorum","native","","native"
"3510","Dicotyledons","Rosaceae","species",163276,"Geum rossii","native","","native"
"3511","","","species",163705,"Hesperostipa neomexicana","native","",""
"3512","Monocotyledons","Juncaceae","species",164262,"Juncus filiformis","native","","native"
"3513","Dicotyledons","Caryophyllaceae","species",165493,"Moehringia lateriflora","native","","native"
"3514","","","species",165603,"Myriophyllum heterophyllum","native","",""
"3515","","","species",165812,"Oenothera parviflora","native","",""
"3516","Dicotyledons","Fabaceae","species",166025,"Oxytropis sericea","native","","native"
"3517","","","species",166328,"Penstemon barbatus","native","",""
"3518","Dicotyledons","Hydrophyllaceae","species",166608,"Phacelia scopulina","native","","native"
"3519","Monocotyledons","Poaceae","species",167092,"Poa laxiflora","native","","native"
"3520","","","species",167328,"Potamogeton perfoliatus","native","",""
"3521","Dicotyledons","Grossulariaceae","species",167922,"Ribes wolfii","native","","native"
"3522","","","species",168242,"Rumex maritimus","native","",""
"3523","","","species",168319,"Salix barclayi","native","",""
"3524","Monocotyledons","Cyperaceae","species",168644,"Scirpus georgianus","native","","exotic, naturalized"
"3525","Monocotyledons","Iridaceae","species",169030,"Sisyrinchium sarmentosum","native","","native"
"3526","Dicotyledons","Asteraceae","species",169454,"Symphyotrichum ciliatum","native","","exotic, not naturalized"
"3527","Monocotyledons","Tofieldiaceae","species",169913,"Triantha glutinosa","native","","exotic, naturalized"
"3528","Dicotyledons","Fabaceae","species",169966,"Trifolium leibergii","native","","native"
"3529","","","hybrid",181738,"Dichelostemma × venustum","native","",""
"3530","","","hybrid",181830,"Platanthera × lassenii","native","",""
"3531","Dicotyledons","Brassicaceae","species",181911,"Boechera microphylla","native","","native"
"3532","","","species",200053,"Euphorbia prostrata","native","",""
"3533","","","species",200073,"Rudbeckia amplexicaulis","native","",""
"3534","Dicotyledons","Polygonaceae","species",204179,"Persicaria sagittata","native","","exotic, not naturalized"
"3535","Dicotyledons","Rosaceae","species",204304,"Drymocallis arguta","native","","exotic, not naturalized"
"3536","Dicotyledons","Primulaceae","species",204353,"Lysimachia minima","native","","exotic, naturalized"
"3537","Dicotyledons","Orobanchaceae","species",279015,"Aphyllon ludovicianum","native","","native"
"3538","","","species",320160,"Cornus racemosa","native","",""
"3539","","","species",355624,"Hypericum fraseri","native","",""
"3540","Dicotyledons","Balsaminaceae","species",453101,"Impatiens ecornuta","native","","native"
"3541","","","species",460736,"Coleataenia rigidula","native","",""
"3542","Pteridophytes","Ophioglossaceae","species",502412,"Botrychium neolunaria","native","","native"
"3543","Dicotyledons","Phrymaceae","species",505346,"Diplacus clivicola","native","","native"
"3544","Dicotyledons","Boraginaceae","species",544332,"Eremocarya micrantha","native","","native"
"3545","Dicotyledons","Rosaceae","species",602091,"Drymocallis convallaria","native","","native"
"3546","Dicotyledons","Rosaceae","species",602518,"Drymocallis glabrata","native","","native"
"3547","","","species",747537,"Elymus longifolius","native","",""
"3548","Dicotyledons","Phrymaceae","species",771812,"Diplacus bolanderi","native","","native"
"3549","Dicotyledons","Phrymaceae","species",771829,"Diplacus pygmaeus","native","","native"
"3550","Dicotyledons","Phrymaceae","species",771911,"Erythranthe scouleri","native","","native"
"3551","","","species",809144,"Opuntia cymochila","native","",""
"3552","Dicotyledons","Caryophyllaceae","species",836851,"Sabulina austromontana","native","","native"
"3553","Dicotyledons","Amaranthaceae","species",905458,"Neokochia americana","native","","native"
"3554","","","species",957933,"Ranunculus subrigidus","native","",""
"3555","","","species",1007818,"Cyperus subsquarrosus","native","",""
"3556","","","species",1046694,"Poa alpigena","native","",""
"3557","Dicotyledons","Polygonaceae","species",1413102,"Polygonum nuttallii","native","","native"
"3558","","","species",1452518,"Dysphania atriplicifolia","native","",""
"3559","","","species",1459725,"Carex alascana","native","",""
"3560","","","species",1506723,"Sagittaria calycina","native","",""
"3561","","","species",1522272,"Lomatium anomalum","native","",""
"3562","Dicotyledons","Fabaceae","species",1554170,"Astragalus multiflorus","native","","native"
"3563","Dicotyledons","Boraginaceae","species",1520640,"Adelinia grandis","unknown","","native"
"3564","Pteridophytes","Selaginellaceae","species",136991,"Selaginella douglasii","unknown","","native"
"3565","Dicotyledons","Orobanchaceae","species",117498,"Castilleja parviflora","unknown","","native"
"3566","Monocotyledons","Iridaceae","species",57727,"Iris tenax","unknown","","native"
"3567","Monocotyledons","Liliaceae","species",48991,"Scoliopus hallii","unknown","","native"
"3568","Dicotyledons","Orobanchaceae","species",128204,"Castilleja hispida","unknown","","native"
"3569","Dicotyledons","Ranunculaceae","species",153479,"Delphinium menziesii","unknown","","native"
"3570","Dicotyledons","Plantaginaceae","species",166358,"Penstemon euglaucus","unknown","","native"
"3571","Dicotyledons","Fabaceae","species",158864,"Astragalus conjunctus","unknown","","native"
"3572","Dicotyledons","Phrymaceae","species",771865,"Erythranthe decora","unknown","","native"
"3573","Dicotyledons","Grossulariaceae","species",167916,"Ribes erythrocarpum","unknown","","native"
"3574","Dicotyledons","Ranunculaceae","species",466065,"Delphinium leucophaeum","unknown","","native"
"3575","Dicotyledons","Apiaceae","species",77830,"Lomatium triternatum","unknown","","native"
"3576","Dicotyledons","Malvaceae","species",168943,"Sidalcea hirtipes","unknown","","native"
"3577","","","species",1326966,"Trillium crassifolium","unknown","",""
"3578","Dicotyledons","Fabaceae","species",164915,"Lupinus oreganus","unknown","","native"
"3579","Dicotyledons","Hydrophyllaceae","species",77469,"Hydrophyllum capitatum","unknown","","native"
"3580","Dicotyledons","Fabaceae","species",158909,"Astragalus hoodianus","unknown","","native"
"3581","Dicotyledons","Boraginaceae","species",770399,"Mertensia subcordata","unknown","","native"
"3582","Dicotyledons","Asteraceae","species",162464,"Erigeron decumbens","unknown","","native"
"3583","Monocotyledons","Melanthiaceae","species",60500,"Veratrum californicum","unknown","","native"
"3584","Monocotyledons","Asparagaceae","species",62220,"Camassia quamash","unknown","","native"
"3585","Dicotyledons","Lamiaceae","species",59901,"Melissa officinalis","unknown","","exotic, naturalized"
"3586","","","species",162322,"Enemion hallii","unknown","",""
"3587","","","hybrid",1491460,"Quercus garryana × sadleriana","unknown","",""
"3588","Dicotyledons","Polygonaceae","species",48938,"Eriogonum ovalifolium","unknown","","native"
"3589","Monocotyledons","Asparagaceae","species",62218,"Camassia leichtlinii","unknown","","native"
"3590","Dicotyledons","Plantaginaceae","species",166367,"Penstemon glandulosus","unknown","","native"
"3591","Dicotyledons","Orobanchaceae","species",70395,"Castilleja applegatei","unknown","","native"
"3592","Dicotyledons","Plantaginaceae","species",738040,"Veronica missurica","unknown","","native"
"3593","Dicotyledons","Crassulaceae","species",168740,"Sedum leibergii","unknown","","native"
"3594","Dicotyledons","Onagraceae","species",61048,"Clarkia amoena","unknown","","native"
"3595","Dicotyledons","Asteraceae","species",162484,"Erigeron howellii","unknown","","native"
"3596","","","species",549929,"Primula poetica","unknown","",""
"3597","Dicotyledons","Plantaginaceae","species",166364,"Penstemon gairdneri","unknown","","native"
"3598","","","species",166588,"Phacelia leibergii","unknown","",""
"3599","Dicotyledons","Limnanthaceae","species",1152874,"Limnanthes pumila","unknown","","native"
"3600","","","species",81534,"Rhododendron neoglandulosum","unknown","",""
"3601","Dicotyledons","Oxalidaceae","species",47757,"Oxalis oregana","unknown","","native"
"3602","","","species",164834,"Lotus pedunculatus","unknown","",""
"3603","","","hybrid",366590,"Opuntia × columbiana","unknown","",""
"3604","Monocotyledons","Poaceae","species",71141,"Alopecurus pratensis","unknown","","exotic, naturalized"
"3605","Dicotyledons","Rubiaceae","species",47691,"Sherardia arvensis","unknown","","exotic, naturalized"
"3606","Dicotyledons","Crassulaceae","species",79033,"Sedum stenopetalum","unknown","","native"
"3607","Dicotyledons","Berberidaceae","species",418227,"Berberis pumila","unknown","","native"
"3608","Dicotyledons","Asteraceae","species",76909,"Erigeron chrysopsidis","unknown","","native"
"3609","Dicotyledons","Asteraceae","species",162437,"Ericameria resinosa","unknown","","native"
"3610","Dicotyledons","Asteraceae","species",162510,"Erigeron oreganus","unknown","","native"
"3611","","","hybrid",1447059,"Balsamorhiza deltoidea × sericea","unknown","",""
"3612","Dicotyledons","Gentianaceae","species",77160,"Frasera albicaulis","unknown","","native"
"3613","Dicotyledons","Berberidaceae","species",924652,"Berberis piperiana","unknown","","native"
"3614","Monocotyledons","Asparagaceae","species",159729,"Camassia cusickii","unknown","","native"
"3615","","","species",549938,"Primula austrofrigida","unknown","",""
"3616","Dicotyledons","Fabaceae","species",159012,"Astragalus succumbens","unknown","","native"
"3617","Dicotyledons","Plantaginaceae","species",1045020,"Penstemon hesperius","unknown","","native"
"3618","Monocotyledons","Tofieldiaceae","species",79389,"Triantha occidentalis","unknown","","native"
"3619","Dicotyledons","Montiaceae","species",144056,"Lewisia columbiana","unknown","","native"
"3620","Dicotyledons","Phrymaceae","species",505349,"Erythranthe jungermannioides","unknown","","native"
"3621","Dicotyledons","Fagaceae","species",69823,"Notholithocarpus densiflorus","unknown","","native"
"3622","Gymnosperms","Cupressaceae","species",77374,"Hesperocyparis bakeri","unknown","","native"
"3623","Dicotyledons","Hypericaceae","species",77481,"Hypericum calycinum","unknown","","exotic, naturalized"
"3624","Dicotyledons","Ranunculaceae","species",158003,"Actaea laciniata","unknown","","native"
"3625","Dicotyledons","Fabaceae","species",158985,"Astragalus reventus","unknown","","native"
"3626","Dicotyledons","Polemoniaceae","species",160788,"Collomia mazama","unknown","","native"
"3627","","","species",128874,"Saxifraga bronchialis","unknown","",""
"3628","Dicotyledons","Asteraceae","species",166036,"Packera flettii","unknown","","native"
"3629","Dicotyledons","Ranunculaceae","species",49870,"Actaea rubra","unknown","","native"
"3630","Dicotyledons","Tropaeolaceae","species",54329,"Tropaeolum majus","unknown","","exotic, not naturalized"
"3631","Dicotyledons","Viburnaceae","species",57824,"Sambucus racemosa","unknown","","native"
"3632","Dicotyledons","Fabaceae","species",76598,"Cytisus striatus","unknown","","exotic, naturalized"
"3633","Dicotyledons","Orobanchaceae","species",809375,"Aphyllon epigalium","unknown","","native"
"3634","Dicotyledons","Brassicaceae","species",78224,"Noccaea fendleri","unknown","","native"
"3635","Dicotyledons","Asteraceae","species",77049,"Eriophyllum lanatum","unknown","","native"
"3636","Dicotyledons","Plantaginaceae","species",738046,"Veronica regina-nivalis","unknown","","native"
"3637","Monocotyledons","Poaceae","species",76581,"Cynosurus cristatus","unknown","","exotic, naturalized"
"3638","Dicotyledons","Rosaceae","species",77435,"Horkelia congesta","unknown","","native"
"3639","Monocotyledons","Melanthiaceae","species",79484,"Veratrum viride","unknown","","native"
"3640","Dicotyledons","Plantaginaceae","species",166329,"Penstemon barrettiae","unknown","","native"
"3641","Dicotyledons","Malvaceae","species",168944,"Sidalcea nelsoniana","unknown","","native"
"3642","Dicotyledons","Brassicaceae","species",76002,"Cardamine nuttallii","unknown","","native"
"3643","Dicotyledons","Rosaceae","species",160369,"Chaenomeles speciosa","unknown","","exotic, not naturalized"
"3644","Dicotyledons","Asteraceae","species",128034,"Tragopogon mirus","unknown","","native"
"3645","Dicotyledons","Ranunculaceae","species",158002,"Actaea elata","unknown","","native"
"3646","Dicotyledons","Plantaginaceae","species",738047,"Veronica schizantha","unknown","","native"
"3647","Monocotyledons","Poaceae","species",52720,"Dactylis glomerata","unknown","","exotic, naturalized"
"3648","Monocotyledons","Asparagaceae","species",163528,"Hastingsia bracteosa","unknown","","native"
"3649","Dicotyledons","Crassulaceae","species",168742,"Sedum moranii","unknown","","native"
"3650","Dicotyledons","Fabaceae","species",53324,"Vicia sativa","unknown","","exotic, naturalized"
"3651","Dicotyledons","Hydrophyllaceae","species",166613,"Phacelia verna","unknown","","native"
"3652","Dicotyledons","Asteraceae","species",1612571,"Nabalus hastatus","unknown","","native"
"3653","Dicotyledons","Aquifoliaceae","species",53856,"Ilex aquifolium","unknown","","exotic, naturalized"
"3654","Dicotyledons","Fabaceae","species",1582098,"Astragalus sterilis","unknown","","native"
"3655","","","species",59265,"Cerinthe major","unknown","",""
"3656","Dicotyledons","Rosaceae","species",63951,"Pyrus communis","unknown","","exotic, naturalized"
"3657","Dicotyledons","Limnanthaceae","species",69921,"Limnanthes alba","unknown","","native and exotic"
"3658","Dicotyledons","Brassicaceae","species",76000,"Cardamine breweri","unknown","","native"
"3659","Dicotyledons","Asteraceae","species",162459,"Erigeron cascadensis","unknown","","native"
"3660","Dicotyledons","Hydrophyllaceae","species",166601,"Phacelia peckii","unknown","","native"
"3661","Dicotyledons","Plantaginaceae","species",169787,"Tonella floribunda","unknown","","native"
"3662","","","hybrid",1510825,"Calamagrostis arenaria × breviligulata","unknown","",""
"3663","Dicotyledons","Phrymaceae","species",771876,"Erythranthe grandis","unknown","","native"
"3664","Dicotyledons","Asteraceae","species",1490931,"Doellingeria ledophylla","unknown","","native"
"3665","","","hybrid",55366,"Fragaria × ananassa","unknown","",""
"3666","Dicotyledons","Papaveraceae","species",76452,"Corydalis caseana","unknown","","native"
"3667","Dicotyledons","Brassicaceae","species",79349,"Thelypodium howellii","unknown","","native"
"3668","Monocotyledons","Poaceae","species",1538926,"Graphephorum cernuum","unknown","","native"
"3669","Dicotyledons","Fabaceae","species",158964,"Astragalus peckii","unknown","","native"
"3670","Dicotyledons","Plantaginaceae","species",166357,"Penstemon eriantherus","unknown","","native"
"3671","","","species",630967,"Pyrola crypta","unknown","",""
"3672","Dicotyledons","Scrophulariaceae","species",59029,"Verbascum thapsus","unknown","","exotic, naturalized"
"3673","Dicotyledons","Fabaceae","species",159013,"Astragalus tegetarioides","unknown","","native"
"3674","Dicotyledons","Fabaceae","species",159028,"Astragalus tyghensis","unknown","","native"
"3675","Dicotyledons","Plantaginaceae","species",166368,"Penstemon glaucinus","unknown","","native"
"3676","Dicotyledons","Fabaceae","species",169970,"Trifolium owyheense","unknown","","native"
"3677","Dicotyledons","Crassulaceae","species",61471,"Sedum radiatum","unknown","","native"
"3678","","","hybrid",1035776,"Arctostaphylos × strigosa","unknown","",""
"3679","Dicotyledons","Orobanchaceae","species",50792,"Triphysaria eriantha","unknown","","native"
"3680","Monocotyledons","Poaceae","species",64240,"Cortaderia selloana","unknown","","exotic, naturalized"
"3681","Dicotyledons","Fabaceae","species",75640,"Astragalus curvicarpus","unknown","","native"
"3682","Dicotyledons","Violaceae","species",143420,"Viola trinervata","unknown","","native"
"3683","Dicotyledons","Plantaginaceae","species",166432,"Penstemon richardsonii","unknown","","native"
"3684","Dicotyledons","Asteraceae","species",167630,"Pyrrocoma radiata","unknown","","native"
"3685","Dicotyledons","Hydrophyllaceae","species",167954,"Romanzoffia thompsonii","unknown","","native"
"3686","Dicotyledons","Fabaceae","species",48538,"Cytisus scoparius","unknown","","exotic, naturalized"
"3687","Dicotyledons","Saxifragaceae","species",51274,"Heuchera micrantha","unknown","","native"
"3688","Dicotyledons","Plantaginaceae","species",55748,"Veronica arvensis","unknown","","exotic, naturalized"
"3689","Monocotyledons","Juncaceae","species",56153,"Juncus effusus","unknown","","native and exotic"
"3690","","","species",62498,"Jacobaea vulgaris","unknown","",""
"3691","Dicotyledons","Asteraceae","species",78280,"Oreostemma alpigenum","unknown","","native"
"3692","Dicotyledons","Polygonaceae","species",162641,"Eriogonum novonudum","unknown","","native"
"3693","Dicotyledons","Rosaceae","species",162976,"Filipendula occidentalis","unknown","","native"
"3694","","","hybrid",171212,"Wyethia × cusickii","unknown","",""
"3695","","","species",1351309,"Heterotheca vespertina","unknown","",""
"3696","Dicotyledons","Rosaceae","species",1419549,"Drymocallis campanulata","unknown","","native"
"3697","","","species",1623973,"Lomatium semivaginatum","unknown","",""
"3698","Gymnosperms","Pinaceae","species",82723,"Pinus pinaster","unknown","","exotic, naturalized"
"3699","","","species",143688,"Lupinus arcticus","unknown","",""
"3700","Dicotyledons","Fabaceae","species",159027,"Astragalus tweedyi","unknown","","native"
"3701","Dicotyledons","Asteraceae","species",168816,"Senecio ertterae","unknown","","native"
"3702","Dicotyledons","Fabaceae","species",169965,"Trifolium latifolium","unknown","","native"
"3703","","","hybrid",1622568,"Iris tenax × chrysophylla","unknown","",""
"3704","Dicotyledons","Rosaceae","species",55367,"Fragaria chiloensis","unknown","","native"
"3705","Dicotyledons","Polygonaceae","species",59239,"Eriogonum sphaerocephalum","unknown","","native"
"3706","","","species",75256,"Acaena novae-zelandiae","unknown","",""
"3707","Dicotyledons","Thymelaeaceae","species",127391,"Daphne laureola","unknown","","exotic, naturalized"
"3708","Dicotyledons","Viscaceae","species",158563,"Arceuthobium tsugense","unknown","","native"
"3709","Dicotyledons","Polygonaceae","species",162654,"Eriogonum scopulorum","unknown","","native"
"3710","Dicotyledons","Polygonaceae","species",162667,"Eriogonum villosissimum","unknown","","native"
"3711","","","hybrid",738785,"Veronica × franciscana","unknown","",""
"3712","Monocotyledons","Amaryllidaceae","species",55809,"Leucojum aestivum","unknown","","exotic, not naturalized"
"3713","Monocotyledons","Poaceae","species",76603,"Danthonia decumbens","unknown","","exotic, naturalized"
"3714","Dicotyledons","Asteraceae","species",77304,"Grindelia nana","unknown","","native"
"3715","Dicotyledons","Asteraceae","species",165381,"Microseris howellii","unknown","","native"
"3716","Dicotyledons","Plantaginaceae","species",166369,"Penstemon globosus","unknown","","native"
"3717","Dicotyledons","Plantaginaceae","species",166463,"Penstemon wilcoxii","unknown","","native"
"3718","Dicotyledons","Polygonaceae","species",167235,"Polygonum cascadense","unknown","","native"
"3719","Monocotyledons","Juncaceae","species",890625,"Luzula macrantha","unknown","","native"
"3720","","","complex",1449266,"Candicantes","unknown","",""
"3721","Dicotyledons","Asteraceae","species",1490930,"Doellingeria gormanii","unknown","","native"
"3722","Monocotyledons","Poaceae","species",1510826,"Calamagrostis breviligulata","unknown","","exotic, naturalized"
"3723","Gymnosperms","Pinaceae","species",48461,"Pinus ponderosa","unknown","","native"
"3724","Dicotyledons","Brassicaceae","species",49651,"Cardamine californica","unknown","","native"
"3725","Dicotyledons","Orobanchaceae","species",76148,"Castilleja miniata","unknown","","native"
"3726","Monocotyledons","Poaceae","species",77427,"Holcus mollis","unknown","","exotic, naturalized"
"3727","Dicotyledons","Viscaceae","species",158560,"Arceuthobium laricis","unknown","","native"
"3728","Dicotyledons","Fabaceae","species",164926,"Lupinus sericeus","unknown","","native"
"3729","Dicotyledons","Brassicaceae","species",169690,"Thelypodium eucosmum","unknown","","native"
"3730","Dicotyledons","Asteraceae","species",58812,"Cotula coronopifolia","unknown","","exotic, naturalized"
"3731","Dicotyledons","Asteraceae","species",60973,"Leontodon saxatilis","unknown","","exotic, naturalized"
"3732","Dicotyledons","Berberidaceae","species",79479,"Vancouveria chrysantha","unknown","","native"
"3733","Dicotyledons","Ranunculaceae","species",128582,"Delphinium nuttallii","unknown","","native"
"3734","Dicotyledons","Apiaceae","species",133918,"Torilis japonica","unknown","","exotic, naturalized"
"3735","Dicotyledons","Fabaceae","species",158879,"Astragalus diaphanus","unknown","","native"
"3736","Dicotyledons","Polygonaceae","species",162600,"Eriogonum cusickii","unknown","","native"
"3737","Dicotyledons","Fabaceae","species",164441,"Lathyrus pauciflorus","unknown","","native"
"3738","Monocotyledons","Poaceae","species",165660,"Nassella tenuissima","unknown","","exotic, not naturalized"
"3739","Dicotyledons","Polemoniaceae","species",165663,"Navarretia willamettensis","unknown","","native"
"3740","Dicotyledons","Plantaginaceae","species",166454,"Penstemon triphyllus","unknown","","native"
"3741","Dicotyledons","Polemoniaceae","species",166693,"Phlox colubrina","unknown","","native"
"3742","Dicotyledons","Lamiaceae","species",168704,"Scutellaria angustifolia","unknown","","native"
"3743","Dicotyledons","Montiaceae","species",338816,"Phemeranthus spinescens","unknown","","native"
"3744","","","hybrid",1019992,"Crataegus × cogswellii","unknown","",""
"3745","Monocotyledons","Poaceae","species",1090973,"Poa mansfieldii","unknown","","native"
"3746","","","hybrid",1093286,"Malus × dawsoniana","unknown","",""
"3747","Dicotyledons","Orobanchaceae","species",1303043,"Aphyllon franciscanum","unknown","","native"
"3748","Dicotyledons","Grossulariaceae","species",53448,"Ribes divaricatum","unknown","","native"
"3749","Dicotyledons","Caprifoliaceae","species",53456,"Symphoricarpos mollis","unknown","","native"
"3750","Dicotyledons","Crassulaceae","species",58886,"Sedum spathulifolium","unknown","","native"
"3751","Dicotyledons","Brassicaceae","species",60982,"Cakile maritima","unknown","","exotic, naturalized"
"3752","Dicotyledons","Polygonaceae","species",77040,"Eriogonum umbellatum","unknown","","native"
"3753","Monocotyledons","Poaceae","species",162962,"Festuca roemeri","unknown","","native"
"3754","Dicotyledons","Nyctaginaceae","species",165464,"Mirabilis macfarlanei","unknown","","native"
"3755","Dicotyledons","Plantaginaceae","species",166398,"Penstemon miser","unknown","","native"
"3756","Dicotyledons","Hydrophyllaceae","species",166561,"Phacelia capitata","unknown","","native"
"3757","Dicotyledons","Boraginaceae","species",166949,"Plagiobothrys hirtus","unknown","","native"
"3758","Dicotyledons","Crassulaceae","species",168749,"Sedum rupicola","unknown","","native"
"3759","Dicotyledons","Fabaceae","species",169973,"Trifolium plumosum","unknown","","native"
"3760","Monocotyledons","Poaceae","species",480760,"Festuca lemanii","unknown","","exotic, naturalized"
"3761","","","hybrid",635792,"Impatiens × pacifica","unknown","",""
"3762","Gymnosperms","Cupressaceae","species",820904,"Callitropsis nootkatensis","unknown","","native"
"3763","Dicotyledons","Asteraceae","species",76915,"Erigeron eatonii","unknown","","native"
"3764","","","species",128909,"Skimmia japonica","unknown","",""
"3765","Monocotyledons","Poaceae","species",168441,"Sasa palmata","unknown","","exotic, not naturalized"
"3766","Monocotyledons","Poaceae","species",452273,"Festuca valesiaca","unknown","","exotic, naturalized"
"3767","Dicotyledons","Phrymaceae","species",1358886,"Erythranthe washingtonensis","unknown","","native"
"3768","Dicotyledons","Brassicaceae","species",52162,"Cakile edentula","unknown","","exotic, naturalized"
"3769","Dicotyledons","Geraniaceae","species",57092,"Erodium moschatum","unknown","","exotic, naturalized"
"3770","Monocotyledons","Liliaceae","species",63311,"Calochortus macrocarpus","unknown","","native"
"3771","Dicotyledons","Apiaceae","species",76579,"Cymopterus terebinthinus","unknown","","native"
"3772","Dicotyledons","Polygonaceae","species",76984,"Eriogonum douglasii","unknown","","native"
"3773","Dicotyledons","Rosaceae","species",77437,"Horkelia fusca","unknown","","native"
"3774","","","species",77516,"Isolepis levynsiana","unknown","",""
"3775","Dicotyledons","Fabaceae","species",77640,"Lathyrus nevadensis","unknown","","native"
"3776","Dicotyledons","Crassulaceae","species",79030,"Sedum oreganum","unknown","","native"
"3777","Dicotyledons","Ranunculaceae","species",79387,"Trautvetteria caroliniensis","unknown","","native"
"3778","Dicotyledons","Fabaceae","species",158939,"Astragalus misellus","unknown","","native"
"3779","Dicotyledons","Fabaceae","species",158952,"Astragalus nudisiliquus","unknown","","native"
"3780","Dicotyledons","Boraginaceae","species",163488,"Hackelia cronquistii","unknown","","native"
"3781","","","species",164925,"Lupinus sabinianus","unknown","",""
"3782","Dicotyledons","Loasaceae","species",165326,"Mentzelia packardiae","unknown","","native"
"3783","Dicotyledons","Plantaginaceae","species",166415,"Penstemon payettensis","unknown","","native"
"3784","Dicotyledons","Plantaginaceae","species",166419,"Penstemon pennellianus","unknown","","native"
"3785","Dicotyledons","Plantaginaceae","species",166441,"Penstemon spatulatus","unknown","","native"
"3786","","","species",403460,"Libertia grandiflora","unknown","",""
"3787","Dicotyledons","Ranunculaceae","species",505604,"Ranunculus triternatus","unknown","","native"
"3788","","","species",636795,"Salvia rosmarinus","unknown","",""
"3789","Dicotyledons","Polygonaceae","species",1286621,"Eriogonum microtheca","unknown","","native"
"3790","Dicotyledons","Plantaginaceae","species",55727,"Cymbalaria muralis","unknown","","exotic, naturalized"
"3791","Dicotyledons","Dipsacaceae","species",56002,"Dipsacus fullonum","unknown","","exotic, naturalized"
"3792","Dicotyledons","Gentianaceae","species",56236,"Centaurium erythraea","unknown","","exotic, naturalized"
"3793","Monocotyledons","Poaceae","species",57169,"Festuca californica","unknown","","native"
"3794","Dicotyledons","Caryophyllaceae","species",58876,"Polycarpon tetraphyllum","unknown","","exotic, naturalized"
"3795","Dicotyledons","Plumbaginaceae","species",60476,"Armeria maritima","unknown","","native"
"3796","Gymnosperms","Pinaceae","species",68089,"Tsuga mertensiana","unknown","","native"
"3797","Dicotyledons","Rubiaceae","species",77194,"Galium glabrescens","unknown","","native"
"3798","Dicotyledons","Fabaceae","species",77638,"Lathyrus japonicus","unknown","","native"
"3799","Dicotyledons","Hydrangeaceae","species",122034,"Hydrangea macrophylla","unknown","","exotic, not naturalized"
"3800","Dicotyledons","Fabaceae","species",158988,"Astragalus robbinsii","unknown","","native"
"3801","Dicotyledons","Brassicaceae","species",162018,"Draba cusickii","unknown","","native"
"3802","Dicotyledons","Asteraceae","species",164871,"Luina serpentina","unknown","","native"
"3803","Dicotyledons","Polemoniaceae","species",166701,"Phlox hendersonii","unknown","","native"
"3804","Dicotyledons","Malvaceae","species",168941,"Sidalcea cusickii","unknown","","native"
"3805","","","species",169856,"Trachelospermum jasminoides","unknown","",""
"3806","Dicotyledons","Balsaminaceae","species",490071,"Impatiens bicolor","unknown","","exotic, not naturalized"
"3807","","","species",634625,"Filago germanica","unknown","",""
"3808","","","species",1115464,"Athyrium cyclosorum","unknown","",""
"3809","Dicotyledons","Rosaceae","species",1416573,"Potentilla versicolor","unknown","","native"
"3810","Dicotyledons","Polygonaceae","species",1497952,"Eriogonum calcareum","unknown","","native"
"3811","Dicotyledons","Rosaceae","species",1562509,"Crataegus rhodamae-loveae","unknown","","native"
"3812","Dicotyledons","Orobanchaceae","species",49645,"Pedicularis densiflora","unknown","","native"
"3813","Dicotyledons","Plantaginaceae","species",51610,"Veronica chamaedrys","unknown","","exotic, naturalized"
"3814","Dicotyledons","Saxifragaceae","species",51643,"Tiarella trifoliata","unknown","","native"
"3815","Dicotyledons","Apiaceae","species",51741,"Aegopodium podagraria","unknown","","exotic, not naturalized"
"3816","Dicotyledons","Asteraceae","species",53269,"Sonchus asper","unknown","","exotic, naturalized"
"3817","Dicotyledons","Hypericaceae","species",56077,"Hypericum perforatum","unknown","","exotic, naturalized"
"3818","Dicotyledons","Apiaceae","species",56843,"Scandix pecten-veneris","unknown","","exotic, naturalized"
"3819","","","species",57563,"Cynara cardunculus","unknown","",""
"3820","Dicotyledons","Oxalidaceae","species",57805,"Oxalis articulata","unknown","","exotic, naturalized"
"3821","Dicotyledons","Fabaceae","species",62017,"Lathyrus nissolia","unknown","","exotic, not naturalized"
"3822","Dicotyledons","Plantaginaceae","species",64191,"Kickxia spuria","unknown","","exotic, naturalized"
"3823","","","species",75321,"Aira elegans","unknown","",""
"3824","","","species",78592,"Pittosporum tobira","unknown","",""
"3825","Dicotyledons","Fabaceae","species",79422,"Trifolium longipes","unknown","","native"
"3826","Dicotyledons","Fabaceae","species",127665,"Astragalus applegatei","unknown","","native"
"3827","Dicotyledons","Ranunculaceae","species",160862,"Coptis occidentalis","unknown","","native"
"3828","Dicotyledons","Plantaginaceae","species",166437,"Penstemon seorsus","unknown","","native"
"3829","Monocotyledons","Poaceae","species",166766,"Phyllostachys nigra","unknown","","exotic, naturalized"
